fac_name,site_name,fac_street,fac_city,fac_state,fac_zip,naics_code,latitude,longitude,pollutant_code,pollutant_desc,pollutant_type,emissions_uom,emissions
CITY OF SANTA BARBARA ENGINEERING,CITY OF SANTA BARBARA - 121 W. CARRILLO,121 W. CARRILLO STREET,SANTA BARBARA,CA,93101,922160,34.419558,-119.702885,SO2,Sulfur Dioxide,CAP,TON,3.1e-5
CITY OF SUISUN CITY,CITY OF SUISUN CITY,701 CIVIC CENTER BLVD,SUISUN CITY,CA,94585,922160,38.238271,-122.037217,SO2,Sulfur Dioxide,CAP,TON,8.322e-6
CONTRA COSTA COUNTY FIRE DISTRICT,CONTRA COSTA COUNTY FIRE DISTRICT,2331 LOVERIDGE ROAD,PITTSBURG,CA,94565,922160,38.004088,-121.870023,SO2,Sulfur Dioxide,CAP,TON,2.4899e-5
CONTRA COSTA COUNTY FIRE PROTECTION DISTRICT,CONTRA COSTA COUNTY FIRE PROTECTION DISTRICT,205 BOYD ROAD,PLEASANT HILL,CA,94523,922160,37.941995,-122.063225,SO2,Sulfur Dioxide,CAP,TON,2.176e-6
CONTRA COSTA COUNTY FIRESTATION#83,CONTRA COSTA COUNTY FIRESTATION#83,2717 GENTRYTOWN DR,ANTIOCH,CA,94509,922160,37.995666,-121.83626,SO2,Sulfur Dioxide,CAP,TON,1.3059e-5
CONTRA COSTA FIRE PROT DIST- ST NO 84,CONTRA COSTA FIRE PROT DIST- ST NO 84,1903 RAILROAD AVENUE,PITTSBURG,CA,94565,922160,38.020104,-121.887585,SO2,Sulfur Dioxide,CAP,TON,4.672e-6
FAIRFIELD FIRE,FAIRFIELD FIRE,1200 KENTUCKY STREET,FAIRFIELD,CA,94533,922160,38.252241,-122.049444,SO2,Sulfur Dioxide,CAP,TON,8.4488e-5
OAKDALE FIRE STATION #2,OAKDALE FIRE STATION #2,450 S WILLOWOOD AVE,OAKDALE,CA,95361,922160,37.754397,-120.869219,SO2,Sulfur Dioxide,CAP,TON,7.02e-5
MORGAN HILL FIRE DEPARTMENT,MORGAN HILL FIRE DEPARTMENT,18300 OLD MONTEREY ROAD,MORGAN HILL,CA,95037,922160,37.141459,-121.66352,SO2,Sulfur Dioxide,CAP,TON,1.632e-6
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,123 UNION AVENUE,CAMPBELL,CA,95008,922160,37.28593,-121.935442,SO2,Sulfur Dioxide,CAP,TON,5.055e-6
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,19800 COX AVENUE,SARATOGA,CA,95070,922160,37.283225,-122.019649,SO2,Sulfur Dioxide,CAP,TON,2.299e-6
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,21452 MADRONE DRIVE,LOS GATOS,CA,95033,922160,37.156829,-121.982822,SO2,Sulfur Dioxide,CAP,TON,6.1144e-5
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,14850 WINCHESTER BLVD,LOS GATOS,CA,95032,922160,37.237443,-121.977485,SO2,Sulfur Dioxide,CAP,TON,2.938e-6
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,765 FREMONT AVENUE,LOS ALTOS,CA,94024,922160,37.357567,-122.092961,SO2,Sulfur Dioxide,CAP,TON,1.3104e-5
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,18870 SARATOGA,LOS GATOS,CA,95030,922160,37.241382,-122.002429,SO2,Sulfur Dioxide,CAP,TON,2.318e-6
SANTA CLARA COUNTY FIRE DEPT,SANTA CLARA COUNTY FIRE DEPT,22620 STEVENS CREEK BLVD,CUPERTINO,CA,95014,922160,37.321589,-122.07129,SO2,Sulfur Dioxide,CAP,TON,1.1972e-5
SANTA CLARA COUNTY FIRE DIST,SANTA CLARA COUNTY FIRE DIST,20215 STEVENS CREEK BLVD,CUPERTINO,CA,95014,922160,37.321831,-122.025855,SO2,Sulfur Dioxide,CAP,TON,1.1862e-5
SANTA CLARA COUNTY FIRE DISTRICT,SANTA CLARA COUNTY FIRE DISTRICT,14700 WINCHESTER BLVD,LOS GATOS,CA,95032,922160,37.252855,-121.963847,SO2,Sulfur Dioxide,CAP,TON,1.0882e-5
B I M I D,B I M I D,3400 GATEWAY ROAD,BETHEL ISLAND,CA,94511,922190,38.019754,-121.624906,SO2,Sulfur Dioxide,CAP,TON,0.024889366
CITY OF BELMONT,CITY OF BELMONT,EL CAMINO REAL BLVD & NORTH RD,BELMONT,CA,94002,922190,37.529268,-122.28743,SO2,Sulfur Dioxide,CAP,TON,2.4328e-5
CITY OF BELMONT,CITY OF BELMONT,2672 HASTINGS DRIVE,BELMONT,CA,94002,922190,37.498917,-122.291282,SO2,Sulfur Dioxide,CAP,TON,4.7011e-5
CITY OF BRENTWOOD,CITY OF BRENTWOOD,3760 NEROLY ROAD,OAKLEY,CA,94561,922190,37.981696,-121.73414,SO2,Sulfur Dioxide,CAP,TON,1.654e-6
