X,Y,emissions,datehour
384537,3739607,56.58571,14012909
384737,3739607,62.31965,14012909
384937,3739607,54.39706,14012909
385137,3739607,56.19367,12092107
385337,3739607,54.80601,12091007
385537,3739607,48.82506,12091007
385737,3739607,45.3576,16082307
385937,3739607,51.6387,13081707
386137,3739607,59.71266,12082807
386337,3739607,54.21375,15091007
386537,3739607,52.55445,12050907
386737,3739607,44.32709,12050907
386937,3739607,38.71887,12090907
387137,3739607,37.60408,12090407
387337,3739607,39.23191,12090407
387537,3739607,39.75823,12090407
387737,3739607,39.80469,12090407
387937,3739607,39.61354,12090407
388137,3739607,39.26498,12090407
388337,3739607,38.80598,12090407
388537,3739607,38.01722,12090407
388737,3739607,37.01748,12090407
388937,3739607,35.83112,12090407
389137,3739607,34.48215,12090407
389337,3739607,33.00309,12090407
389537,3739607,31.42968,12090407
389737,3739607,29.79705,12090407
379937,3739807,27.351,16121309
380137,3739807,27.77912,16121309
380337,3739807,28.14167,16121309
380537,3739807,30.18379,14110908
380737,3739807,33.18269,14110908
380937,3739807,35.52658,14110908
381137,3739807,37.31471,14110908
381337,3739807,38.23767,14110908
381537,3739807,37.70633,14110908
381737,3739807,35.80291,16030108
381937,3739807,32.56585,16030108
382137,3739807,31.08965,13060107
382337,3739807,32.83529,13060107
382537,3739807,34.03648,13060107
382737,3739807,34.44034,13060107
382937,3739807,36.84905,14082907
383137,3739807,40.50908,13102108
383337,3739807,49.35819,13102108
383537,3739807,54.96096,13102108
383737,3739807,53.86084,13102108
383937,3739807,48.15661,13042107
384137,3739807,66.54554,13042107
384337,3739807,72.8736,13042107
384537,3739807,60.64958,13042107
384737,3739807,65.08891,14012909
384937,3739807,58.2741,14012909
385137,3739807,56.59686,12091007
385337,3739807,55.49369,12091007
385537,3739807,48.10513,12091007
385737,3739807,40.21524,12082807
385937,3739807,47.4734,12082807
386137,3739807,49.49259,12082807
386337,3739807,43.95261,15091007
386537,3739807,49.31837,12050907
386737,3739807,43.53987,12050907
386937,3739807,35.94698,12090407
387137,3739807,38.27937,12090407
387337,3739807,39.30364,12090407
387537,3739807,39.70367,12090407
387737,3739807,39.79954,12090407
387937,3739807,39.63036,12090407
388137,3739807,39.18686,12090407
388337,3739807,38.47027,12090407
388537,3739807,37.44733,12090407
388737,3739807,36.08898,12090407
388937,3739807,34.5399,12090407
389137,3739807,32.85093,12090407
389337,3739807,31.07236,12090407
389537,3739807,29.24975,12090407
389737,3739807,27.42188,12090407
379937,3740007,27.33686,16121309
380137,3740007,28.00902,16121309
380337,3740007,28.65803,16121309
380537,3740007,29.29245,16121309
380737,3740007,29.84992,16121309
380937,3740007,30.27927,16121309
381137,3740007,31.5076,16030108
381337,3740007,33.99933,16030108
381537,3740007,35.92498,16030108
381737,3740007,36.64041,16030108
381937,3740007,35.84593,16030108
382137,3740007,33.32054,16030108
382337,3740007,32.32229,12083107
382537,3740007,33.90884,13060107
382737,3740007,35.77449,13060107
382937,3740007,36.80658,13060107
383137,3740007,39.06807,14082907
383337,3740007,41.68004,14082907
383537,3740007,48.23663,13102108
383737,3740007,52.85182,13102108
383937,3740007,49.05213,13102108
384137,3740007,52.68533,13042107
384337,3740007,67.15162,13042107
384537,3740007,63.10183,13042107
384737,3740007,66.2855,14012909
384937,3740007,61.28919,14012909
385137,3740007,56.22934,12091007
385337,3740007,54.70022,12091007
385537,3740007,47.17479,12091007
385737,3740007,41.83793,12082807
385937,3740007,41.69819,12082807
386137,3740007,40.76699,15091007
386337,3740007,41.80274,12050907
386537,3740007,46.45156,12050907
386737,3740007,42.20312,12050907
386937,3740007,34.9902,12090907
387137,3740007,36.5061,12090407
387337,3740007,38.33558,12090407
387537,3740007,39.26681,12090407
387737,3740007,39.61538,12090407
387937,3740007,39.41581,12090407
388137,3740007,38.7199,12090407
388337,3740007,37.59419,12090407
388537,3740007,36.17752,12090407
388737,3740007,34.40258,12090407
388937,3740007,32.47806,12090407
389137,3740007,30.47507,12090407
389337,3740007,28.45205,12090407
389537,3740007,26.45456,12090407
389737,3740007,26.27991,12042107
379937,3740207,26.9994,13081807
380137,3740207,27.35307,16121309
380337,3740207,28.18765,16121309
380537,3740207,29.06938,16121309
380737,3740207,30.00639,16121309
380937,3740207,30.89956,16121309
381137,3740207,31.69513,16121309
381337,3740207,32.355,16121309
381537,3740207,32.83278,16121309
381737,3740207,33.35043,12090707
381937,3740207,33.81618,12090707
382137,3740207,34.03373,12090707
382337,3740207,33.92984,12090707
382537,3740207,34.52084,12083107
382737,3740207,35.9011,12083107
382937,3740207,37.30775,13060107
383137,3740207,39.23726,13060107
383337,3740207,41.47074,14082907
383537,3740207,45.12359,14082907
383737,3740207,47.00926,14082907
383937,3740207,46.53703,13102108
384137,3740207,40.01403,14082907
384337,3740207,52.47953,13042107
384537,3740207,58.24304,13042107
384737,3740207,63.24898,14012909
384937,3740207,61.89362,14012909
385137,3740207,52.72275,12091007
385337,3740207,51.81468,12091007
385537,3740207,45.61572,12091007
385737,3740207,42.0306,12082807
385937,3740207,41.10252,12082807
386137,3740207,40.41683,15091007
386337,3740207,40.29409,12050907
386537,3740207,43.96524,12050907
386737,3740207,40.70275,12050907
386937,3740207,36.09965,12090907
387137,3740207,37.32359,12090407
387337,3740207,39.22535,12090407
387537,3740207,40.11085,12090407
387737,3740207,40.04406,12090407
387937,3740207,39.24667,12090407
388137,3740207,37.87825,12090407
388337,3740207,36.10985,12090407
388537,3740207,34.08194,12090407
388737,3740207,31.89925,12090407
388937,3740207,29.63284,12090407
389137,3740207,27.3904,12090407
389337,3740207,26.89069,12042107
389537,3740207,27.13508,12042107
389737,3740207,27.17877,12042107
379937,3740407,27.32903,13081807
380137,3740407,27.80506,13081807
380337,3740407,28.20887,13081807
380537,3740407,28.61484,13081807
380737,3740407,28.98724,13081807
380937,3740407,30.08346,16121309
381137,3740407,31.32642,16121309
381337,3740407,32.52447,16121309
381537,3740407,33.64128,16121309
381737,3740407,34.62848,16121309
381937,3740407,35.42294,16121309
382137,3740407,36.33696,12090707
382337,3740407,37.10697,12090707
382537,3740407,37.49239,12090707
382737,3740407,37.34081,12090707
382937,3740407,38.75289,12083107
383137,3740407,40.55973,12083107
383337,3740407,41.30045,13060107
383537,3740407,43.79243,14082907
383737,3740407,48.9408,14082907
383937,3740407,52.06622,14082907
384137,3740407,50.7809,14082907
384337,3740407,42.39209,14082907
384537,3740407,52.49635,14012810
384737,3740407,53.26894,14012909
384937,3740407,58.56184,14012909
385137,3740407,50.47885,16082307
385337,3740407,46.72536,12091007
385537,3740407,43.80481,12091007
385737,3740407,40.57804,12082807
385937,3740407,40.56125,12082807
386137,3740407,40.12312,15091007
386337,3740407,38.83908,12050907
386537,3740407,41.80745,12050907
386737,3740407,39.21205,12050907
386937,3740407,38.52804,12090407
387137,3740407,40.65799,12090407
387337,3740407,41.69631,12090407
387537,3740407,41.49421,12090407
387737,3740407,40.2643,12090407
387937,3740407,38.39905,12090407
388137,3740407,36.11882,12090407
388337,3740407,33.62135,12090407
388537,3740407,31.03802,12090407
388737,3740407,28.49282,12090407
388937,3740407,28.17624,13102009
389137,3740407,27.83359,12042107
389337,3740407,27.79544,12042107
389537,3740407,27.53322,12042107
389737,3740407,27.08145,12042107
379937,3740607,27.56056,15091107
380137,3740607,27.9095,15091107
380337,3740607,28.25315,15091107
380537,3740607,28.57162,15091107
380737,3740607,29.00575,13081807
380937,3740607,29.79018,13081807
381137,3740607,30.49271,13081807
381337,3740607,31.07616,13081807
381537,3740607,32.4495,16121309
381737,3740607,34.02421,16121309
381937,3740607,35.55273,16121309
382137,3740607,36.97777,16121309
382337,3740607,38.40438,12090707
382537,3740607,39.78492,12090707
382737,3740607,40.79446,12090707
382937,3740607,41.161,12090707
383137,3740607,40.76535,12083107
383337,3740607,44.02557,12083107
383537,3740607,46.40689,12083107
383737,3740607,46.92948,12083107
383937,3740607,52.42913,14082907
384137,3740607,57.35225,14082907
384337,3740607,55.78481,14082907
384537,3740607,43.7162,14012810
384737,3740607,47.94582,14012810
384937,3740607,48.36791,14012909
385137,3740607,49.26698,14012909
385337,3740607,41.81663,16082307
385537,3740607,43.27318,16082307
385737,3740607,39.78133,12082807
385937,3740607,41.11346,12082807
386137,3740607,39.80873,15091007
386337,3740607,37.44083,12050907
386537,3740607,39.90308,12050907
386737,3740607,39.31903,12090407
386937,3740607,42.2572,12090407
387137,3740607,43.517,12090407
387337,3740607,43.12801,12090407
387537,3740607,41.45045,12090407
387737,3740607,38.84971,12090407
387937,3740607,35.89963,12090407
388137,3740607,32.82794,12090407
388337,3740607,29.80476,12090407
388537,3740607,28.36625,12042107
388737,3740607,28.51978,12042107
388937,3740607,28.35018,12042107
389137,3740607,27.9152,12042107
389337,3740607,27.25181,12042107
389537,3740607,27.90087,16083107
389737,3740607,28.60739,16083107
379937,3740807,28.60346,15091107
380137,3740807,29.13634,15091107
380337,3740807,29.68912,15091107
380537,3740807,30.23776,15091107
380737,3740807,30.74568,15091107
380937,3740807,31.19263,15091107
381137,3740807,31.54561,15091107
381337,3740807,31.78645,15091107
381537,3740807,31.86625,15091107
381737,3740807,32.24683,13081807
381937,3740807,33.17288,12090707
382137,3740807,35.15075,12090707
382337,3740807,37.21262,12090707
382537,3740807,39.29293,12090707
382737,3740807,41.28016,12090707
382937,3740807,42.94984,12090707
383137,3740807,43.99164,12090707
383337,3740807,43.95047,12090707
383537,3740807,45.34118,12083107
383737,3740807,49.43458,12083107
383937,3740807,51.81295,12083107
384137,3740807,53.51202,14082907
384337,3740807,60.11266,14082907
384537,3740807,56.21491,14082907
384737,3740807,44.7046,12081807
384937,3740807,36.6825,14072407
385137,3740807,47.07418,14012909
385337,3740807,40.16704,16082307
385537,3740807,46.05669,16082307
385737,3740807,42.39605,12082807
385937,3740807,45.10157,12050907
386137,3740807,37.7774,15091007
386337,3740807,36.51871,12050907
386537,3740807,38.19433,12050907
386737,3740807,42.20447,12090407
386937,3740807,44.41696,12090407
387137,3740807,43.98242,12090407
387337,3740807,41.75971,12090407
387537,3740807,38.6463,12090407
387737,3740807,34.95657,12090407
387937,3740807,31.31562,12090407
388137,3740807,28.71212,12042107
388337,3740807,28.93154,12042107
388537,3740807,28.59758,12042107
388737,3740807,27.92916,12042107
388937,3740807,28.79482,16083107
389137,3740807,29.98152,16083107
389337,3740807,30.91107,16083107
389537,3740807,31.58619,16083107
389737,3740807,31.93473,16083107
379937,3741007,29.5249,13110808
380137,3741007,29.85302,13110808
380337,3741007,30.20934,15091107
380537,3741007,30.9266,15091107
380737,3741007,31.63763,15091107
380937,3741007,32.33152,15091107
381137,3741007,32.94799,15091107
381337,3741007,33.48136,15091107
381537,3741007,33.8875,15091107
381737,3741007,34.08085,15091107
381937,3741007,33.94605,15091107
382137,3741007,33.96564,15082807
382337,3741007,34.556,15082807
382537,3741007,35.87071,12090707
382737,3741007,38.28468,12090707
382937,3741007,40.61247,12090707
383137,3741007,42.61643,12090707
383337,3741007,43.90375,12090707
383537,3741007,44.29857,16121309
383737,3741007,43.71966,16121309
383937,3741007,46.44967,12083107
384137,3741007,47.96117,12083107
384337,3741007,47.69739,14082907
384537,3741007,50.43554,14082907
384737,3741007,37.86434,14082907
384937,3741007,34.05857,14012810
385137,3741007,37.70489,14012909
385337,3741007,40.05888,16031008
385537,3741007,45.73258,16082307
385737,3741007,45.82753,12082807
385937,3741007,50.26673,12050907
386137,3741007,44.36952,12050907
386337,3741007,37.59927,12050907
386537,3741007,39.81816,12090407
386737,3741007,43.68294,12090407
386937,3741007,43.35464,12090407
387137,3741007,40.5486,12090407
387337,3741007,36.65651,12090407
387537,3741007,32.55331,12090407
387737,3741007,28.64305,12090407
387937,3741007,28.15402,12042107
388137,3741007,27.96307,12042107
388337,3741007,28.42098,16083107
388537,3741007,30.48821,16083107
388737,3741007,32.11209,16083107
388937,3741007,33.33278,16083107
389137,3741007,34.1626,16083107
389337,3741007,34.61571,16083107
389537,3741007,34.78335,16083107
389737,3741007,34.62714,16083107
379937,3741207,30.96693,13110808
380137,3741207,31.43943,13110808
380337,3741207,31.76862,13110808
380537,3741207,31.96497,13110808
380737,3741207,31.77668,13110808
380937,3741207,32.09413,15091107
381137,3741207,32.86608,15091107
381337,3741207,33.58591,15091107
381537,3741207,34.21344,15091107
381737,3741207,34.66691,15091107
381937,3741207,34.8355,15091107
382137,3741207,34.56438,15091107
382337,3741207,33.65871,15091107
382537,3741207,34.08938,15082807
382737,3741207,34.18666,15082807
382937,3741207,34.80335,12090707
383137,3741207,37.00831,12090707
383337,3741207,38.81112,12090707
383537,3741207,39.79803,12011109
383737,3741207,40.26526,12011109
383937,3741207,38.75891,12011109
384137,3741207,40.87474,14012409
384337,3741207,43.12442,14012409
384537,3741207,41.33985,14012409
384737,3741207,42.05666,14082907
384937,3741207,33.04663,13111209
385137,3741207,33.27066,13071207
385337,3741207,34.26562,16031008
385537,3741207,41.20073,13081707
385737,3741207,41.4053,14042107
385937,3741207,50.68694,12050907
386137,3741207,48.22821,12050907
386337,3741207,40.27234,12050907
386537,3741207,39.94354,12090407
386737,3741207,39.79156,12090407
386937,3741207,36.60818,12090407
387137,3741207,32.35974,12090407
387337,3741207,28.06655,12090407
387537,3741207,25.48947,12042107
387737,3741207,25.37197,12042107
387937,3741207,25.43922,16083107
388137,3741207,28.88295,16083107
388337,3741207,31.6867,16083107
388537,3741207,33.76064,16083107
388737,3741207,35.16287,16083107
388937,3741207,36.01882,16083107
389137,3741207,36.42681,16083107
389337,3741207,36.3562,16083107
389537,3741207,36.01039,16083107
389737,3741207,35.38522,16083107
379937,3741407,31.52892,13110808
380137,3741407,32.07857,13110808
380337,3741407,32.49214,13110808
380537,3741407,32.78334,13110808
380737,3741407,32.71668,13110808
380937,3741407,32.26234,13110808
381137,3741407,31.22851,13110808
381337,3741407,31.9531,15091107
381537,3741407,32.64035,15091107
381737,3741407,33.18839,15091107
381937,3741407,33.49939,15091107
382137,3741407,33.43776,15091107
382337,3741407,34.0355,15092807
382537,3741407,34.59237,15092807
382737,3741407,34.96167,15092807
382937,3741407,35.02757,15092807
383137,3741407,34.6183,15092807
383337,3741407,35.29045,12011109
383537,3741407,36.66345,12011109
383737,3741407,37.41835,12011109
383937,3741407,36.7396,14021509
384137,3741407,39.35773,14021509
384337,3741407,40.5277,14021509
384537,3741407,40.20813,12083107
384737,3741407,38.00867,14082907
384937,3741407,39.7854,14082907
385137,3741407,35.08387,12081807
385337,3741407,33.93287,13042108
385537,3741407,43.58083,14042107
385737,3741407,42.96319,13062907
385937,3741407,48.561,12050907
386137,3741407,48.66021,12050907
386337,3741407,42.02031,12050907
386537,3741407,36.7812,12050907
386737,3741407,33.41088,12050907
386937,3741407,29.47509,12050907
387137,3741407,25.70376,14122209
387337,3741407,26.67555,14122209
387537,3741407,27.24541,14122209
387737,3741407,27.52932,14122209
387937,3741407,27.58808,14122209
388137,3741407,29.40965,16083107
388337,3741407,31.97602,16083107
388537,3741407,33.7091,16083107
388737,3741407,34.72183,16083107
388937,3741407,35.18836,16083107
389137,3741407,35.25787,16083107
389337,3741407,34.84509,16083107
389537,3741407,34.21055,16083107
389737,3741407,33.33476,16083107
379937,3741607,31.0533,13110808
380137,3741607,31.60117,13110808
380337,3741607,32.00824,13110808
380537,3741607,32.31035,13110808
380737,3741607,32.28976,13110808
380937,3741607,31.88315,13110808
381137,3741607,31.00284,14041008
381337,3741607,31.51568,14041008
381537,3741607,31.87673,14041008
381737,3741607,31.91006,14041008
381937,3741607,31.4972,14041008
382137,3741607,31.75111,15092807
382337,3741607,32.43225,15092807
382537,3741607,33.03694,15092807
382737,3741607,33.51397,15092807
382937,3741607,34.19071,16121509
383137,3741607,34.52985,16121509
383337,3741607,34.31704,16121509
383537,3741607,35.55794,12100208
383737,3741607,36.11794,12100208
383937,3741607,36.31506,14021509
384137,3741607,37.89186,14021509
384337,3741607,37.64766,14021509
384537,3741607,37.04922,13071207
384737,3741607,40.07915,14012409
384937,3741607,40.07706,14012409
385137,3741607,29.77137,13071207
385337,3741607,37.06266,14042107
385537,3741607,45.79621,14042107
385737,3741607,42.25741,14042107
385937,3741607,45.97048,12050907
386137,3741607,47.72947,12050907
386337,3741607,42.85339,12050907
386537,3741607,37.32209,12050907
386737,3741607,33.11177,12050907
386937,3741607,29.23005,14122209
387137,3741607,31.0783,14122209
387337,3741607,31.71472,14122209
387537,3741607,31.66689,14122209
387737,3741607,31.26975,14122209
387937,3741607,30.71276,14122209
388137,3741607,30.08592,14122209
388337,3741607,29.42303,14122209
388537,3741607,29.17258,16083107
388737,3741607,29.93343,16083107
388937,3741607,30.24366,16083107
389137,3741607,30.26641,16083107
389337,3741607,29.87254,16083107
389537,3741607,29.32478,16083107
389737,3741607,28.5101,16083107
379937,3741807,29.73836,14040807
380137,3741807,29.98938,13110808
380337,3741807,30.30152,13110808
380537,3741807,31.01192,14041008
380737,3741807,31.77889,14041008
380937,3741807,32.51467,14041008
381137,3741807,33.15056,14041008
381337,3741807,33.71031,14041008
381537,3741807,34.09653,14041008
381737,3741807,34.13597,14041008
381937,3741807,33.71134,14041008
382137,3741807,32.6144,14041008
382337,3741807,32.87316,12110608
382537,3741807,32.80889,12110608
382737,3741807,33.37834,13062807
382937,3741807,34.25115,13062807
383137,3741807,34.34239,13062807
383337,3741807,35.02121,12100208
383537,3741807,35.92616,12100208
383737,3741807,36.09291,12100208
383937,3741807,35.04255,12100208
384137,3741807,35.29518,13051207
384337,3741807,38.60311,13071207
384537,3741807,46.75853,13071207
384737,3741807,44.13508,13071207
384937,3741807,43.78817,14021509
385137,3741807,34.49659,13063007
385337,3741807,40.21997,14042107
385537,3741807,46.28144,14042107
385737,3741807,41.11908,14042107
385937,3741807,43.41764,12050907
386137,3741807,46.1573,12050907
386337,3741807,42.88939,12050907
386537,3741807,37.74004,12050907
386737,3741807,33.0807,12050907
386937,3741807,32.44903,14122209
387137,3741807,34.63333,14122209
387337,3741807,35.20737,14122209
387537,3741807,34.85721,14122209
387737,3741807,34.04652,14122209
387937,3741807,33.05951,14122209
388137,3741807,32.04339,14122209
388337,3741807,31.06211,14122209
388537,3741807,30.13546,14122209
388737,3741807,29.25599,14122209
388937,3741807,29.10626,15091907
389137,3741807,30.08062,15091907
389337,3741807,30.64631,15091907
389537,3741807,30.74834,15091907
389737,3741807,30.75231,15091907
379937,3742007,29.88521,14041008
380137,3742007,30.5388,14041008
380337,3742007,31.22227,14041008
380537,3742007,31.93226,14041008
380737,3742007,32.64669,14041008
380937,3742007,33.33653,14041008
381137,3742007,33.90005,14041008
381337,3742007,34.36433,14041008
381537,3742007,34.63624,14041008
381737,3742007,34.56962,14041008
381937,3742007,34.0444,14041008
382137,3742007,34.62165,12110608
382337,3742007,34.89318,12110608
382537,3742007,35.87937,13062807
382737,3742007,36.68507,13062807
382937,3742007,36.88055,13062807
383137,3742007,36.13889,13062807
383337,3742007,36.30563,12090807
383537,3742007,35.62089,12090807
383737,3742007,34.09473,12100208
383937,3742007,33.95627,13051207
384137,3742007,36.74483,13071207
384337,3742007,45.23603,13071207
384537,3742007,49.1326,13071207
384737,3742007,42.75126,13071207
384937,3742007,39.08517,13063007
385137,3742007,37.74655,12050907
385337,3742007,42.06337,14042107
385537,3742007,45.59225,14042107
385737,3742007,39.50855,14042107
385937,3742007,41.12492,12050907
386137,3742007,44.35488,12050907
386337,3742007,42.36487,12050907
386537,3742007,37.88259,12050907
386737,3742007,33.70107,14060907
386937,3742007,32.17981,14060907
387137,3742007,34.53711,14122209
387337,3742007,35.53022,14122209
387537,3742007,35.41196,14122209
387737,3742007,34.68839,14122209
387937,3742007,33.69244,14122209
388137,3742007,32.6166,14122209
388337,3742007,31.55801,14122209
388537,3742007,30.55565,14122209
388737,3742007,29.61734,14122209
388937,3742007,31.20521,15091907
389137,3742007,32.48977,15091907
389337,3742007,33.22278,15091907
389537,3742007,33.41036,15091907
389737,3742007,33.39854,15091907
379937,3742207,29.97342,14041008
380137,3742207,30.53006,14041008
380337,3742207,31.09508,14041008
380537,3742207,31.66235,14041008
380737,3742207,32.19747,14041008
380937,3742207,32.67859,14041008
381137,3742207,33.05344,14041008
381337,3742207,33.28837,14041008
381537,3742207,33.37111,12110608
381737,3742207,34.10135,12110608
381937,3742207,34.89341,13062807
382137,3742207,36.15614,13062807
382337,3742207,37.25661,13062807
382537,3742207,37.89443,13062807
382737,3742207,38.16293,13062807
382937,3742207,37.87242,13062807
383137,3742207,36.94499,13062807
383337,3742207,36.83614,12090807
383537,3742207,36.14615,12090807
383737,3742207,35.27765,12090807
383937,3742207,36.0345,16032008
384137,3742207,41.91257,13071207
384337,3742207,47.93712,13071207
384537,3742207,48.24996,13071207
384737,3742207,42.79987,13071207
384937,3742207,39.11603,13071207
385137,3742207,48.47208,13063007
385337,3742207,65.15587,13063007
385537,3742207,49.33531,13063007
385737,3742207,37.69491,14042107
385937,3742207,39.13842,12050907
386137,3742207,43.1387,12083007
386337,3742207,42.17964,12083007
386537,3742207,37.73455,12050907
386737,3742207,36.5154,14060907
386937,3742207,36.63656,14060907
387137,3742207,35.56706,14060907
387337,3742207,33.8683,14060907
387537,3742207,32.82017,14122209
387737,3742207,32.68602,14122209
387937,3742207,32.13269,14122209
388137,3742207,31.37764,14122209
388337,3742207,30.54958,14122209
388537,3742207,29.71548,14122209
388737,3742207,28.91511,14122209
388937,3742207,29.70677,15091907
389137,3742207,31.4657,15091907
389337,3742207,32.61356,15091907
389537,3742207,33.17208,15091907
389737,3742207,33.43703,15091907
379937,3742407,30.00253,12110708
380137,3742407,30.33875,12110708
380337,3742407,30.62478,12110708
380537,3742407,30.85069,12110708
380737,3742407,31.00589,12110708
380937,3742407,31.19518,12110608
381137,3742407,32.13441,13062807
381337,3742407,33.2582,13062807
381537,3742407,34.37475,13062807
381737,3742407,35.44537,13062807
381937,3742407,36.42253,13062807
382137,3742407,37.25076,13062807
382337,3742407,37.81201,13062807
382537,3742407,37.98315,13062807
382737,3742407,37.79202,13062807
382937,3742407,37.22619,13062807
383137,3742407,36.75292,12090807
383337,3742407,36.50919,12090807
383537,3742407,36.13383,12090807
383737,3742407,36.3002,16032008
383937,3742407,38.5137,13071207
384137,3742407,45.05109,13071207
384337,3742407,49.08572,13071207
384537,3742407,49.52966,13071207
384737,3742407,49.01035,13071207
384937,3742407,49.58872,13071207
385137,3742407,56.18062,13063007
385337,3742407,67.5695,15082907
385537,3742407,63.48073,12050907
385737,3742407,39.25932,12050907
385937,3742407,37.89986,12050907
386137,3742407,41.79502,12083007
386337,3742407,50.08351,12083007
386537,3742407,48.50528,12083007
386737,3742407,42.34933,12083007
386937,3742407,35.35886,12083007
387137,3742407,34.98915,14060907
387337,3742407,35.13626,14060907
387537,3742407,34.41104,14060907
387737,3742407,33.16944,14060907
387937,3742407,31.66921,14060907
388137,3742407,30.09108,14060907
388337,3742407,28.55393,14060907
388537,3742407,28.82803,14081007
388737,3742407,29.64188,14081007
388937,3742407,29.90626,14081007
389137,3742407,29.78443,14081007
389337,3742407,29.41,14081007
389537,3742407,29.72217,15091907
389737,3742407,30.48941,15091907
379937,3742607,28.5001,12110708
380137,3742607,29.00221,13062807
380337,3742607,29.85913,13062807
380537,3742607,30.75306,13062807
380737,3742607,31.66984,13062807
380937,3742607,32.59048,13062807
381137,3742607,33.49064,13062807
381337,3742607,34.3404,13062807
381537,3742607,35.10431,13062807
381737,3742607,35.74219,13062807
381937,3742607,36.21088,13062807
382137,3742607,36.46749,13062807
382337,3742607,36.40791,13062807
382537,3742607,36.01054,13062807
382737,3742607,35.37251,12090807
382937,3742607,35.26116,12090807
383137,3742607,34.82323,12090807
383337,3742607,34.16131,16032008
383537,3742607,36.3902,16032008
383737,3742607,37.48386,16032008
383937,3742607,41.85854,13071207
384137,3742607,47.40417,13071207
384337,3742607,51.04611,13071207
384537,3742607,53.01514,13071207
384737,3742607,54.15624,13071207
384937,3742607,51.5222,13071207
385137,3742607,56.95458,13063007
385337,3742607,77.39955,12050907
385537,3742607,79.07366,12050907
385737,3742607,51.97568,12050907
385937,3742607,39.90699,12050907
386137,3742607,39.52438,12050907
386337,3742607,43.74527,12083007
386537,3742607,50.48423,12083007
386737,3742607,49.74801,12083007
386937,3742607,44.90039,12083007
387137,3742607,38.80779,12083007
387337,3742607,32.96378,12083007
387537,3742607,32.18458,14060907
387737,3742607,32.54863,14060907
387937,3742607,32.24875,14060907
388137,3742607,31.51316,14060907
388337,3742607,30.52116,14060907
388537,3742607,29.40588,14060907
388737,3742607,28.58625,14081007
388937,3742607,29.5985,14081007
389137,3742607,30.10224,14081007
389337,3742607,30.22065,14081007
389537,3742607,30.04472,14081007
389737,3742607,29.66785,14081007
379937,3742807,29.48617,13062807
380137,3742807,30.2216,13062807
380337,3742807,30.96076,13062807
380537,3742807,31.68691,13062807
380737,3742807,32.37934,13062807
380937,3742807,33.01334,13062807
381137,3742807,33.56029,13062807
381337,3742807,33.98816,13062807
381537,3742807,34.2625,13062807
381737,3742807,34.3479,13062807
381937,3742807,34.21018,13062807
382137,3742807,33.81867,13062807
382337,3742807,33.40023,12090807
382537,3742807,33.26496,12090807
382737,3742807,32.78674,12090807
382937,3742807,31.94364,12090807
383137,3742807,33.99697,16032008
383337,3742807,36.32398,16032008
383537,3742807,37.91824,16032008
383737,3742807,38.76344,13071207
383937,3742807,44.71311,13071207
384137,3742807,49.77134,13071207
384337,3742807,53.45307,13071207
384537,3742807,55.56866,13071207
384737,3742807,54.91529,13071207
384937,3742807,51.75305,14042107
385137,3742807,61.61619,14042107
385337,3742807,80.94513,12050907
385537,3742807,84.59272,12050907
385737,3742807,63.01294,12050907
385937,3742807,45.45276,12050907
386137,3742807,39.84756,12050907
386337,3742807,38.19498,12050907
386537,3742807,42.0631,12083007
386737,3742807,47.82,12083007
386937,3742807,48.0539,12083007
387137,3742807,44.76804,12083007
387337,3742807,39.9642,12083007
387537,3742807,34.97197,12083007
387737,3742807,30.5032,12083007
387937,3742807,29.35075,14060907
388137,3742807,29.89128,14060907
388337,3742807,29.92194,14060907
388537,3742807,29.58814,14060907
388737,3742807,29.01134,14060907
388937,3742807,28.28682,14060907
389137,3742807,27.57609,14081007
389337,3742807,28.42652,14081007
389537,3742807,28.87296,14081007
389737,3742807,29.02042,14081007
379937,3743007,30.08963,13062807
380137,3743007,30.63889,13062807
380337,3743007,31.1586,14091607
380537,3743007,32.08273,14091607
380737,3743007,33.15892,14091607
380937,3743007,34.05821,14091607
381137,3743007,34.88761,14091607
381337,3743007,35.54995,14091607
381537,3743007,35.82006,14091607
381737,3743007,35.42185,14091607
381937,3743007,34.05465,14091607
382137,3743007,31.55557,13090507
382337,3743007,31.43483,13090507
382537,3743007,30.87905,13090507
382737,3743007,31.18785,16032008
382937,3743007,33.74914,16032008
383137,3743007,36.11007,16032008
383337,3743007,37.95963,16032008
383537,3743007,38.97605,16032008
383737,3743007,41.74119,13071207
383937,3743007,47.2651,13071207
384137,3743007,51.85791,13071207
384337,3743007,54.94044,13071207
384537,3743007,55.61971,13071207
384737,3743007,52.16085,13071207
384937,3743007,61.25549,14042107
385137,3743007,68.91914,14042107
385337,3743007,79.21336,12050907
385537,3743007,83.90876,12050907
385737,3743007,68.35892,12050907
385937,3743007,50.64868,12050907
386137,3743007,41.41551,12050907
386337,3743007,37.80763,12050907
386537,3743007,35.40331,12050907
386737,3743007,39.17655,12083007
386937,3743007,44.12915,12083007
387137,3743007,45.0765,12083007
387337,3743007,43.20876,12083007
387537,3743007,39.78531,12083007
387737,3743007,35.81667,12083007
387937,3743007,31.95411,12083007
388137,3743007,28.54183,12083007
388337,3743007,26.8152,14060907
388537,3743007,27.46829,14060907
388737,3743007,27.72549,14060907
388937,3743007,27.67957,14060907
389137,3743007,27.41203,14060907
